index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn
3319,15256,0.000000,22.875000,121.125000,12,1596.015747,121.230500,22.864580,12347,11121,diva_id__10653,121.172920,22.767082,1.000000,121.172920,22.767082,2.000000,0.000000
3321,19452,5859.212875,-2.625000,121.125000,38,4161.565918,121.025400,-2.682291,5489,4622,diva_id__4154,121.056252,-2.643749,0.964000,121.056252,-2.643749,2.000000,0.000000
3322,23160,4820.530826,-33.625000,121.125000,10,1873.782349,121.904300,-33.880210,66985,106,esperance,121.184586,-33.807083,0.560000,121.184586,-33.807083,2.000000,0.000000
3323,23202,4820.530826,-33.875000,121.125000,10,3655.798340,121.904300,-33.880210,66294,106,esperance,121.192917,-33.802086,0.560000,121.192917,-33.802086,2.000000,0.000000
3324,11101,2365.669267,37.625000,121.375000,10,2254.775879,121.318400,37.578130,3834,3848,diva_id__3377,121.288750,37.552917,0.561000,121.288750,37.552917,2.000000,0.000000
3325,13440,0.000000,28.625000,121.375000,37,6421.008789,121.494100,28.671880,8343,939,diva_id__468,121.412918,28.695415,0.790000,121.412918,28.695415,2.000000,0.000000
3326,14555,0.000000,25.125000,121.375000,15,2721.011963,121.435500,25.182290,2077,11112,diva_id__10644,121.437920,25.163750,0.938000,121.437920,25.163750,2.000000,0.000000
3327,16506,2555.281757,18.375000,121.375000,25,2890.519775,121.582000,18.411460,15992,11187,diva_id__10719,121.433746,18.441250,1.058000,121.433746,18.441250,2.000000,0.000000
3328,18844,2621.444449,1.125000,121.375000,10,1646.419189,121.757800,1.093751,35665,4597,diva_id__4129,121.442917,1.154583,0.912000,121.442917,1.154583,2.000000,0.000000
3329,19345,0.000000,-2.125000,121.375000,25,3149.342773,121.582000,-1.953125,12895,4629,diva_id__4161,121.488754,-2.022083,0.881000,121.488754,-2.022083,2.000000,0.000000
3330,23203,0.000000,-33.875000,121.375000,10,1958.200317,121.904300,-33.880210,51773,106,esperance,121.348747,-33.818748,0.560000,121.348747,-33.818748,2.000000,0.000000
3332,10251,0.000000,40.875000,121.625000,10,23437.271484,121.845700,40.807290,22503,3868,diva_id__3397,121.582916,40.844582,0.579000,121.582916,40.844582,2.000000,0.000000
3333,10582,0.000000,39.625000,121.625000,10,1836.715332,121.435500,39.609380,7916,954,diva_id__483,121.527084,39.618752,0.566000,121.527084,39.618752,2.000000,0.000000
3334,12648,3447.522301,31.375000,121.625000,82,26129.763672,121.494100,31.380210,3403,16407,deltas_149,121.512085,31.353750,0.666000,121.512085,31.353750,2.399507,0.000000
3335,13065,2453.004663,29.875000,121.625000,16,3034.973389,121.669900,30.026040,9681,3807,diva_id__3336,121.717918,29.949583,0.712000,121.717918,29.949583,2.000000,0.000000
3336,14949,0.000000,23.875000,121.625000,16,1512.743164,121.582000,23.892480,6235,11124,diva_id__10656,121.608749,23.942917,0.942000,121.608749,23.942917,2.000000,0.000000
3337,15083,0.000000,23.375000,121.625000,19,1778.228516,121.582000,23.892480,47998,11124,diva_id__10656,121.502914,23.467083,0.942000,121.502914,23.467083,2.000000,0.000000
3338,16507,0.000000,18.375000,121.625000,132,27706.578125,121.669900,18.307290,3391,16462,deltas_254,121.646255,18.327917,1.058000,121.646255,18.327917,3.080742,0.000000
3340,19346,0.000000,-2.125000,121.625000,22,1947.042969,121.582000,-1.953125,11915,4629,diva_id__4161,121.532082,-2.047916,0.881000,121.532082,-2.047916,2.000000,0.000000
3341,19814,0.000000,-4.875000,121.625000,10,1082.583862,121.582000,-4.739583,21524,4625,diva_id__4157,121.748749,-4.838753,0.969000,121.748749,-4.838753,2.000000,0.000000
3342,21280,0.000000,-18.875000,121.625000,10,2609.234863,121.728500,-18.567710,51143,11516,diva_id__11048,121.557083,-18.997917,0.988000,121.557083,-18.997917,2.000000,0.000000
3344,10252,0.000000,40.875000,121.875000,61,191301.937500,121.845700,40.963540,1307,16377,deltas_085,121.831253,40.967918,0.579000,121.831253,40.967918,2.047655,0.000000
3346,11313,0.000000,36.875000,121.875000,10,1378.694946,121.962900,36.953130,3611,519,diva_id__48,121.999588,36.967083,0.559000,121.999588,36.967083,2.000000,0.000000
3347,14702,0.000000,24.625000,121.875000,10,1140.594727,121.845700,24.609380,11489,11120,diva_id__10652,121.822083,24.710415,0.890000,121.822083,24.710415,2.000000,0.000000
3348,18939,0.000000,0.375000,121.875000,14,2696.686523,121.933600,0.468751,3931,4634,diva_id__4166,121.910416,0.442081,0.799000,121.910416,0.442081,2.000000,0.000000
3349,21265,2554.102899,-18.625000,121.875000,10,1879.054932,121.728500,-18.567710,7289,11516,diva_id__11048,121.786247,-18.603750,0.988000,121.786247,-18.603750,2.000000,0.000000
3351,23204,0.000000,-33.875000,121.875000,10,4112.023438,121.904300,-33.880210,5687,106,esperance,121.932083,-33.834583,0.560000,121.932083,-33.834583,2.000000,0.000000
3352,10331,0.000000,40.625000,122.125000,75,27765.925781,122.138700,40.703130,2098,16381,deltas_089,122.162079,40.709583,0.582000,122.162079,40.709583,2.280302,0.000000
3353,10408,0.000000,40.375000,122.125000,10,1541.579102,122.255900,40.442710,2340,3871,diva_id__3400,122.236252,40.427917,0.582000,122.236252,40.427917,2.000000,0.000000
3354,19791,0.000000,-4.625000,122.125000,10,1205.995239,122.197300,-4.505208,3133,1114,diva_id__643,122.172089,-4.517918,0.977000,122.172089,-4.517918,2.000000,0.000000
3355,21124,2563.483335,-17.125000,122.125000,10,1144.339844,122.607400,-16.744790,70100,11517,diva_id__11049,122.207085,-17.245417,1.029000,122.207085,-17.245417,2.000000,0.000000
3356,19671,0.000000,-3.625000,122.375000,32,5897.156250,122.314500,-3.515624,6788,4627,diva_id__4159,122.257919,-3.538750,0.958000,122.257919,-3.538750,2.000000,0.000000
3357,21228,2558.301606,-18.125000,122.375000,10,6800.297852,122.197300,-17.994790,19089,38,broome,122.377083,-18.009583,0.997000,122.377083,-18.009583,2.000000,0.000000
3358,21245,2557.147871,-18.375000,122.375000,10,2313.774658,122.197300,-17.994790,23342,38,broome,122.315414,-18.172085,0.997000,122.315414,-18.172085,2.000000,0.000000
3359,10655,0.000000,39.375000,122.625000,10,2828.143555,122.138700,39.192710,49558,3877,diva_id__3406,122.572083,39.486252,0.584000,122.572083,39.486252,2.000000,0.000000
3360,17654,0.000000,10.875000,122.625000,20,1728.429688,122.666000,10.807290,3280,11332,diva_id__10864,122.650421,10.782084,1.028000,122.650421,10.782084,2.000000,0.000000
3361,17821,0.000000,10.125000,122.625000,10,2151.711670,122.841800,10.286460,31508,11365,diva_id__10897,122.732086,10.024582,1.021000,122.732086,10.024582,2.000000,0.000000
3362,18909,0.000000,0.625000,122.625000,10,2398.220215,122.871100,0.468751,25238,1116,diva_id__645,122.649582,0.517918,0.820000,122.649582,0.517918,2.000000,0.000000
3363,19707,2618.742910,-3.875000,122.625000,31,6874.801758,122.783200,-4.010416,34718,4626,diva_id__4158,122.507919,-3.862083,0.971000,122.507919,-3.862083,2.000000,0.000000
3364,21095,0.000000,-16.875000,122.625000,10,1781.422241,122.607400,-16.744790,24661,11517,diva_id__11049,122.596252,-16.966249,1.029000,122.596252,-16.966249,2.000000,0.000000
3365,23207,0.000000,-33.875000,122.625000,10,1448.537598,122.021500,-33.880210,58695,11545,diva_id__11077,122.657082,-33.887917,0.558000,122.657082,-33.887917,2.000000,0.000000
3366,17519,2595.341451,11.625000,122.875000,22,2106.479248,122.959000,11.484380,11868,11319,diva_id__10851,122.862915,11.534582,1.028000,122.862915,11.534582,2.000000,0.000000
3367,17822,0.000000,10.125000,122.875000,11,1142.538940,122.841800,10.286460,6419,11365,diva_id__10897,122.841248,10.228750,1.021000,122.841248,10.228750,2.000000,0.000000
3368,18177,0.000000,7.625000,122.875000,10,1073.358643,122.607400,7.734376,21514,2542,diva_id__2071,122.802086,7.720415,0.952000,122.802086,7.720415,2.000000,0.000000
3369,17190,5169.461740,13.625000,123.125000,10,2908.262939,123.134800,13.776040,8680,11221,diva_id__10753,123.123749,13.698750,1.204000,123.123749,13.698750,2.000000,0.000000
3370,18910,0.000000,0.625000,123.125000,10,2741.694092,122.871100,0.468751,21723,1116,diva_id__645,123.062088,0.509583,0.820000,123.062088,0.509583,2.000000,0.000000
3371,23209,0.000000,-33.875000,123.125000,10,1917.449707,123.662100,-33.828120,53189,2566,diva_id__2095,123.088753,-33.872086,0.544000,123.088753,-33.872086,2.000000,0.000000
3373,21148,0.000000,-17.375000,123.375000,10,2450.822754,123.603500,-17.161460,28159,11522,diva_id__11054,123.393753,-17.316250,1.028000,123.393753,-17.316250,2.000000,0.000000
3374,10524,0.000000,39.875000,123.625000,28,5817.748535,123.779300,39.817710,14500,3879,diva_id__3408,123.643753,39.896248,0.620000,123.643753,39.896248,2.000000,0.000000
3375,18157,5218.130859,7.875000,123.625000,13,1234.844360,123.662100,7.864584,13133,11396,diva_id__10928,123.643753,7.981249,0.911000,123.643753,7.981249,2.000000,0.000000
3376,18884,0.000000,0.875000,123.625000,10,1300.661743,123.691400,0.885417,6444,4638,diva_id__4170,123.633751,0.891251,0.880000,123.633751,0.891251,2.000000,0.000000
3377,21149,0.000000,-17.375000,123.625000,10,1387.783203,123.603500,-17.473960,8579,16565,deltas_375,123.523750,-17.461250,1.029000,123.523750,-17.461250,2.000000,0.000000
3378,21177,0.000000,-17.625000,123.625000,10,95343.492188,123.603500,-17.473960,10804,16565,deltas_375,123.581253,-17.568750,1.029000,123.581253,-17.568750,2.000000,0.000000
3379,21098,0.000000,-16.875000,123.875000,10,2571.875977,123.603500,-17.161460,52915,11522,diva_id__11054,123.952087,-16.822083,1.028000,123.952087,-16.822083,2.000000,0.000000
3380,21128,7254.352700,-17.125000,123.875000,10,10037.835938,123.603500,-17.161460,35425,11522,diva_id__11054,123.908752,-17.033751,1.028000,123.908752,-17.033751,2.000000,0.000000
3381,21150,5731.876037,-17.375000,123.875000,10,1684.610596,123.603500,-17.161460,35678,11522,diva_id__11054,123.922920,-17.260418,1.028000,123.922920,-17.260418,2.000000,0.000000
3383,18130,0.000000,8.125000,124.125000,11,1900.966675,124.248000,8.177084,8978,11412,diva_id__10944,124.167084,8.187082,0.890000,124.167084,8.187082,2.000000,0.000000
3384,18205,0.000000,7.375000,124.125000,51,19949.224609,124.160200,7.265626,5300,11448,diva_id__10980,124.206253,7.252083,0.922000,124.206253,7.252083,2.000000,0.000000
3385,18886,0.000000,0.875000,124.125000,10,2058.245605,123.691400,0.885417,44396,4638,diva_id__4170,124.088745,0.923748,0.880000,124.088745,0.923748,2.000000,0.000000
3386,20504,2601.244662,-10.125000,124.125000,10,1987.623535,124.277300,-10.156250,8699,11900,diva_id__11432,124.197922,-10.159584,0.899000,124.197922,-10.159584,2.000000,0.000000
3387,10470,0.000000,40.125000,124.375000,170,62330.628906,124.423800,39.817710,23963,956,diva_id__485,124.372917,40.029583,0.625000,124.372917,40.029583,3.533906,0.000000
3388,21099,2565.237063,-16.875000,124.375000,10,1675.767944,123.603500,-17.161460,33709,11522,diva_id__11054,123.857086,-16.979584,1.028000,123.857086,-16.979584,2.000000,0.000000
3389,17481,0.000000,11.875000,124.625000,11,1118.578735,124.716800,11.744790,23434,11733,diva_id__11265,124.697083,11.954582,1.161000,124.697083,11.954582,2.000000,0.000000
3390,18069,0.000000,8.625000,124.625000,12,1743.564819,124.658200,8.463542,13838,11420,diva_id__10952,124.742081,8.556250,0.951000,124.742081,8.556250,2.000000,0.000000
3391,18131,0.000000,8.125000,124.625000,11,1458.127686,124.658200,8.463542,4659,11420,diva_id__10952,124.657089,8.505417,0.951000,124.657089,8.505417,2.000000,0.000000
3392,10471,0.000000,40.125000,124.875000,13,1441.641968,124.423800,39.817710,22975,956,diva_id__485,124.377914,40.021248,0.625000,124.377914,40.021248,2.000000,0.000000
3393,20467,0.000000,-9.625000,124.875000,17,3235.639648,124.980500,-9.531249,10222,11903,diva_id__11435,124.987083,-9.622917,0.917000,124.987083,-9.622917,2.000000,0.000000
3394,18337,0.000000,6.125000,125.125000,10,1181.928589,125.185500,6.119792,4897,2548,diva_id__2077,125.222916,6.096249,0.812000,125.222916,6.096249,2.000000,0.000000
3395,20345,0.000000,-8.625000,125.125000,10,2602.674316,125.214800,-8.593749,21171,11897,diva_id__11429,125.092087,-8.740417,0.862000,125.092087,-8.740417,2.000000,0.000000
3396,10589,0.000000,39.625000,125.375000,37,5685.074707,125.419900,39.557290,4097,3892,diva_id__3421,125.462082,39.574585,0.624000,125.462082,39.574585,2.000000,0.000000
3397,18279,0.000000,6.625000,125.375000,10,1231.916382,125.361300,6.692709,3126,11462,diva_id__10994,125.382919,6.674583,0.808000,125.382919,6.674583,2.000000,0.000000
3398,10530,2340.407677,39.875000,125.625000,30,3617.887207,125.419900,39.557290,4788,3892,diva_id__3421,125.451248,39.592918,0.624000,125.451248,39.592918,2.000000,0.000000
3399,10839,0.000000,38.625000,125.625000,88,19439.572266,125.244100,38.671880,27688,960,diva_id__489,125.561249,38.697914,0.613000,125.561249,38.697914,2.481888,0.000000
3400,17944,0.000000,9.375000,125.625000,20,1202.400879,125.537100,9.036459,13989,11429,diva_id__10961,125.521255,9.161249,1.069000,125.521255,9.161249,2.000000,0.000000
3401,17986,0.000000,9.125000,125.625000,51,11737.369141,125.537100,9.036459,2940,11429,diva_id__10961,125.522079,9.014584,1.069000,125.522079,9.014584,2.000000,0.000000
3402,18207,2611.036206,7.375000,125.625000,20,3187.489258,125.771500,7.369792,6780,92,davao,125.737915,7.318748,0.792000,125.737915,7.318748,2.000000,0.000000
3403,18227,0.000000,7.125000,125.625000,13,1746.600952,125.683600,7.031251,8401,11802,diva_id__11334,125.612083,7.057083,0.792000,125.612083,7.057083,2.000000,0.000000
3404,20838,2579.399501,-14.625000,125.625000,10,2966.554932,125.712900,-14.348960,34399,11541,diva_id__11073,125.649582,-14.652083,1.033000,125.649582,-14.652083,2.000000,0.000000
3407,17987,2605.593827,9.125000,126.125000,12,1388.453735,126.386700,8.828126,26409,2544,diva_id__2073,126.237915,9.014584,1.043000,126.237915,9.014584,2.000000,0.000000
3408,20348,0.000000,-8.625000,126.125000,10,1354.896118,125.906100,-8.489583,10548,2636,diva_id__2165,126.001251,-8.501251,0.871000,126.001251,-8.501251,2.000000,0.000000
3409,603,1928.354940,73.375000,126.375000,17,5034.248535,126.679700,73.671880,36163,2486,diva_id__2015,126.457916,73.352913,0.164000,126.457916,73.352913,2.000000,0.000000
3410,11048,0.000000,37.875000,126.375000,28,3918.569336,126.298800,37.630210,30401,3905,diva_id__3434,126.401253,37.891251,0.588000,126.401253,37.891251,2.000000,0.000000
3413,11049,0.000000,37.875000,126.625000,51,8113.180664,126.591800,37.473960,39871,3906,diva_id__3435,126.669586,37.827084,0.590000,126.669586,37.827084,2.000000,0.000000
3415,11816,3390.269923,34.875000,126.625000,17,2837.659424,126.240200,34.557290,48344,11305,diva_id__10837,126.535416,34.917915,0.599000,126.535416,34.917915,2.000000,0.000000
3416,20796,2581.739728,-14.125000,126.625000,27,8429.657227,127.002000,-13.776040,66639,11546,diva_id__11078,126.612915,-14.241250,1.033000,126.612915,-14.241250,2.000000,0.000000
3417,11103,6689.389765,37.625000,126.875000,119,25510.572266,126.650400,37.421880,24616,16391,deltas_107,126.791252,37.612915,0.590000,126.791252,37.612915,2.917115,0.000000
3418,11318,0.000000,36.875000,126.875000,14,1428.616943,126.709000,37.005210,24242,3910,diva_id__3439,126.979584,36.977081,0.589000,126.979584,36.977081,2.000000,0.000000
3419,11515,0.000000,36.125000,126.875000,50,9767.595703,126.709000,35.911460,15030,3913,diva_id__3442,126.786255,36.031250,0.567000,126.786255,36.031250,2.000000,0.000000
3420,11558,2385.635241,35.875000,126.875000,11,1400.210449,126.709000,35.911460,11539,3913,diva_id__3442,126.837082,35.910416,0.567000,126.837082,35.910416,2.000000,0.000000
3422,20773,9313.874242,-13.875000,126.875000,29,15662.609375,127.002000,-13.776040,25046,11546,diva_id__11078,126.910416,-13.982917,1.033000,126.910416,-13.982917,2.000000,0.000000
3423,10657,0.000000,39.375000,127.125000,11,1179.630859,127.529300,39.401040,6577,3925,diva_id__3454,127.452919,39.404583,0.464000,127.452919,39.404583,2.000000,0.000000
3425,19626,0.000000,-3.375000,127.125000,11,1868.294189,127.558600,-3.281249,54147,11990,diva_id__11522,127.072922,-3.324585,0.907000,127.072922,-3.324585,2.000000,0.000000
3426,10658,0.000000,39.375000,127.375000,17,2193.132812,127.529300,39.401040,6226,3925,diva_id__3454,127.457085,39.405418,0.464000,127.457085,39.405418,2.000000,0.000000
3427,20775,5166.407870,-13.875000,127.375000,10,2890.887695,127.002000,-13.776040,44576,11546,diva_id__11078,127.357086,-13.980417,1.033000,127.357086,-13.980417,2.000000,0.000000
3428,10531,0.000000,39.875000,127.625000,12,2488.411865,127.529300,39.401040,45461,3925,diva_id__3454,127.579590,39.807915,0.464000,127.579590,39.807915,2.000000,0.000000
3429,11820,4792.998839,34.875000,127.875000,28,4884.402832,127.793000,34.958990,3878,3916,diva_id__3445,127.779587,34.992081,0.648000,127.779587,34.992081,2.000000,0.000000
3430,18852,2621.444449,1.125000,127.875000,10,1078.579590,127.910200,0.885417,29925,11992,diva_id__11524,127.874588,1.152084,0.976000,127.874588,1.152084,2.000000,0.000000
3431,20927,2575.720623,-15.375000,128.125000,10,3060.740234,128.144500,-15.234370,13457,465,wyndham,128.032913,-15.289583,1.028000,128.032913,-15.289583,2.000000,0.000000
3433,20991,2574.528528,-15.875000,128.125000,10,1578.920288,128.144500,-15.234370,29722,465,wyndham,128.071259,-15.492084,1.028000,128.071259,-15.492084,2.000000,0.000000
3434,696,0.000000,73.125000,128.375000,10,1841.152100,128.554700,73.463540,24478,11292,diva_id__10824,128.452911,73.245415,0.131000,128.452911,73.245415,2.000000,0.000000
3436,10474,5217.780637,40.125000,128.375000,10,1933.960815,128.173800,40.026040,23249,3926,diva_id__3455,128.407913,40.133751,0.456000,128.407913,40.133751,2.000000,0.000000
3437,22908,5438.306560,-31.875000,128.375000,10,5533.507812,129.111300,-31.692710,65409,11554,diva_id__11086,128.451248,-31.868750,0.521000,128.451248,-31.868750,2.000000,0.000000
3438,1079,0.000000,72.125000,128.625000,2216,2466534.250000,129.257800,71.692710,44855,4037,diva_id__3566,128.743744,72.062920,0.093000,128.743744,72.062920,13.890502,0.000000
3439,22909,5439.954027,-31.875000,128.625000,10,2587.031982,129.111300,-31.692710,48493,11554,diva_id__11086,128.618744,-31.813751,0.521000,128.618744,-31.813751,2.000000,0.000000
3440,20894,0.000000,-15.125000,129.125000,10,1253.137939,129.697300,-15.182290,53544,11551,diva_id__11083,129.202087,-15.240417,1.035000,129.202087,-15.240417,2.000000,0.000000
3441,20929,9287.604051,-15.375000,129.125000,10,4986.473633,129.697300,-15.182290,62903,11551,diva_id__11083,129.116257,-15.256250,1.035000,129.116257,-15.256250,2.000000,0.000000
3442,22853,0.000000,-31.625000,129.125000,10,1057.223389,129.111300,-31.692710,6651,11554,diva_id__11086,129.043747,-31.676250,0.521000,129.043747,-31.676250,2.000000,0.000000
